Edad Ult Cos,Variedad,Suelo,Zona,Tenencia,Vejez,Destino 1=Semilla,Cod. T.Cultivo,Dist Km,Tipo Quema,T.Corte,Dosis Madurante,Lluvias (2 Meses Ant.),Lluvias Ciclo,Lluvias 0 -3,Lluvias tres a seis,Lluvias seis a nueve,Luvias 9 -FC,M3 Riego,DDUlt.Riego,Período,TCH,%Sac.Caña,Variedad_cod,Suelo_cod,Zona_cod,Tipo Quema_cod,T.Corte_cod
13.5,CC01-1940,DESCONOCIDO,IP05,51.0,2.2,0,1.0,27.0,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,139.44,12.605,6,22,4,4,1
13.5,CC01-1940,DESCONOCIDO,IP05,51.0,3.06,0,1.0,27.0,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,172.578651,12.194,6,22,4,4,1
11.6,CC01-1940,SAN LORENZO,IP03,51.0,35.263,0,1.0,19.8,Q.PROGRAMADA,MECANIZADO,0.5,131.0,329.0,0.0,0.0,198.0,131.0,0.0,0,202006,143.111285,11.6203,6,88,3,2,1
12.25,CC85-92,JAMAICA,IP05,51.0,2.602,0,1.0,33.5,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,145.68,11.1312,34,43,4,4,1
12.25,CC01-1940,SANTA ROSA,IP03,51.0,3.3,0,1.0,21.9,VERDE,MECANIZADO,0.0,105.0,203.0,0.0,0.0,51.0,152.0,0.0,0,202006,136.457013,11.0372,6,94,3,4,1
12.16,CC91-1606,CERRITO-NIMA,IP01,11.0,44.584,0,1.0,9.5,Q.PROGRAMADA,MANUAL,0.8,198.0,1030.0,45.0,448.0,196.0,341.0,68911.2,48,202006,87.430828,13.272,35,14,1,2,0
11.7,CC85-92,CORINTIAS ,IP06,51.0,1.793,0,1.0,11.0,VERDE,MECANIZADO,0.8,145.0,294.0,0.0,0.0,108.0,186.0,0.0,0,202006,119.2798,12.7098,34,19,5,4,1
12.91,CC05-430,CORINTIAS ,IP01,91.0,1.555,0,1.0,6.0,VERDE,MECANIZADO,0.0,108.0,988.0,211.0,246.0,223.0,308.0,35100.0,58,202006,150.785817,12.012,16,19,1,4,1
10.84,CC05-430,SAN LORENZO,IP03,51.0,14.806,0,1.0,19.8,Q.PROGRAMADA,MECANIZADO,0.5,73.0,329.0,0.0,15.0,251.0,63.0,0.0,0,202006,124.351111,11.3276,16,88,3,2,1
11.89,VARIAS,BALLESTEROS,IP03,31.0,4.146,0,1.0,55.5,VERDE,MECANIZADO,0.8,202.0,808.0,117.0,311.0,153.0,227.0,69555.6,69,202006,121.324626,13.331,56,4,3,4,1
11.47,CC85-92,CORINTIAS ,IP01,51.0,1.433,0,1.0,6.5,VERDE,MECANIZADO,0.8,86.0,305.0,0.0,0.0,116.0,189.0,0.0,0,202006,141.336215,12.3899,34,19,1,4,1
14.32,CC01-1940,PALMIRA ,IP05,31.0,25.908,0,1.0,15.5,VERDE,MECANIZADO,0.0,146.0,1198.0,358.0,214.0,246.0,380.0,7839.0,77,202006,103.727272,12.2939,6,68,4,4,1
11.79,RB73-2223,CERRITO ,IP05,51.0,29.491,0,1.0,20.2,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,113.380769,11.794,51,13,4,2,0
11.47,CC97-7170,PALMIRA ,IP02,51.0,1.589,0,1.0,3.8,VERDE,MECANIZADO,0.8,94.0,328.0,0.0,0.0,127.0,201.0,0.0,0,202006,138.546836,11.6528,41,68,2,4,1
11.6,VARIAS,CERRITO-NIMA,IP01,11.0,6.986,0,1.0,9.5,Q.PROGRAMADA,MANUAL,0.0,251.0,1277.0,197.0,412.0,223.0,445.0,14945.4,115,202006,60.505813,10.037,56,14,1,2,0
12.48,CC01-1940,ZANJON ROZO,IP05,31.0,2.768,0,1.0,22.0,VERDE,MECANIZADO,0.8,41.0,415.0,81.0,227.0,29.0,78.0,104929.2,57,202006,144.067975,13.6827,6,102,4,4,1
12.48,CC93-4418,DESCONOCIDO,IP05,81.0,1.957,0,1.0,36.5,VERDE,MECANIZADO,0.8,79.0,125.0,0.0,0.0,25.0,100.0,0.0,0,202006,121.625879,13.026,40,22,4,4,1
11.63,CC01-1940,GALPON ,IP01,51.0,1.669,0,1.0,5.3,VERDE,MECANIZADO,0.8,84.0,328.0,0.0,0.0,119.0,209.0,0.0,0,202006,138.176217,12.448,6,32,1,4,1
11.83,CC85-92,CERRITO ,IP05,51.0,55.62,0,1.0,20.2,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,77.054054,12.3502,34,13,4,2,0
13.21,CC01-1940,CORINTIAS ,IP06,51.0,2.124,0,1.0,9.7,VERDE,MECANIZADO,0.8,0.0,105.0,0.0,0.0,48.0,57.0,0.0,0,202006,152.379876,11.9142,6,19,5,4,1
13.17,CC01-1940,CORINTIAS ,IP06,51.0,2.09,0,1.0,9.7,VERDE,MECANIZADO,0.8,0.0,105.0,0.0,0.0,48.0,57.0,0.0,0,202006,156.764252,11.8183,6,19,5,4,1
11.47,CC01-1940,TESORO,IP06,51.0,2.108,0,1.0,14.2,VERDE,MECANIZADO,0.8,75.0,131.0,0.0,0.0,56.0,75.0,0.0,0,202006,122.546737,13.3621,6,96,5,4,1
11.66,CC01-1940,GALPON ,IP02,51.0,1.93,0,1.0,10.8,VERDE,MECANIZADO,0.8,78.0,216.0,0.0,0.0,71.0,145.0,0.0,0,202006,164.557587,12.4996,6,32,2,4,1
11.33,CC01-1940,RIO LA PAILA ,IP03,31.0,2.367,0,1.0,27.5,VERDE,MECANIZADO,0.8,83.0,420.0,65.0,144.0,54.0,157.0,185842.8,38,202006,129.810091,12.4902,6,83,3,4,1
10.94,CC01-1940,SAN LORENZO,IP03,51.0,6.733,0,1.0,19.8,Q.PROGRAMADA,MECANIZADO,0.5,54.0,329.0,0.0,15.0,251.0,63.0,0.0,0,202006,141.615073,12.3151,6,88,3,2,1
11.37,CC01-1940,CORINTIAS ,IP03,31.0,18.545,0,1.0,23.0,VERDE,MECANIZADO,0.8,126.0,618.0,113.0,218.0,81.0,206.0,269465.4,38,202006,166.069435,12.0686,6,19,3,4,1
11.93,CC01-1940,CORINTIAS ,IP03,31.0,27.093,0,1.0,86.2,Q.ACCIDENTAL,MECANIZADO,0.8,225.0,751.0,97.0,264.0,98.0,292.0,100651.15,49,202006,116.925292,11.7295,6,19,3,1,1
11.56,CC85-92,GALPON ,IP01,51.0,1.238,0,1.0,5.3,VERDE,MECANIZADO,0.8,72.0,328.0,0.0,0.0,127.0,201.0,0.0,0,202006,122.578552,12.9277,34,32,1,4,1
12.06,CC85-92,PALMERAS ,IP05,31.0,3.544,0,1.0,23.0,VERDE,MECANIZADO,0.8,229.0,987.0,30.0,433.0,217.0,307.0,15822.0,86,202006,138.933168,12.6751,34,65,4,4,1
11.47,CC93-4418,CORINTIAS ,IP06,81.0,2.717,0,1.0,24.1,VERDE,MECANIZADO,0.0,69.0,254.0,0.0,0.0,120.0,134.0,0.0,0,202006,110.85525,12.2223,40,19,5,4,1
12.16,CC93-4418,GALPON ,IP02,51.0,18.721,0,1.0,10.0,Q.PROGRAMADA,MECANIZADO,0.5,80.0,191.0,0.0,0.0,34.0,157.0,0.0,0,202006,132.247086,11.9055,40,32,2,2,1
11.93,CC01-1940,CORINTIAS ,IP03,31.0,18.608,0,1.0,86.2,Q.ACCIDENTAL,MECANIZADO,0.8,211.0,754.0,97.0,264.0,98.0,295.0,144631.8,58,202006,133.761811,11.6256,6,19,3,1,1
11.4,CC01-1940,CORINTIAS ,IP06,81.0,3.061,0,1.0,24.1,VERDE,MECANIZADO,0.0,75.0,247.0,0.0,0.0,107.0,140.0,0.0,0,202006,162.133333,10.6364,6,19,5,4,1
11.3,CC01-1940,CORINTIAS ,IP01,91.0,1.163,0,1.0,6.0,VERDE,MECANIZADO,0.8,95.0,797.0,135.0,313.0,162.0,187.0,70614.0,56,202006,109.9,13.022,6,19,1,4,1
12.06,CC01-1940,CORINTIAS ,IP03,31.0,3.867,0,1.0,86.2,VERDE,MECANIZADO,0.8,212.0,761.0,103.0,262.0,100.0,296.0,8274.0,58,202006,121.329166,12.41,6,19,3,4,1
11.93,CC01-1940,CORINTIAS ,IP03,31.0,4.361,0,1.0,86.2,VERDE,MECANIZADO,0.8,258.0,780.0,61.0,274.0,104.0,341.0,0.0,0,202006,116.641479,11.9798,6,19,3,4,1
11.53,CC01-1940,CHAMBURO,IP06,81.0,3.093,0,1.0,25.4,VERDE,MECANIZADO,0.0,40.0,203.0,0.0,0.0,71.0,132.0,0.0,0,202006,142.636666,11.8453,6,15,5,4,1
12.06,CC01-1940,CORINTIAS ,IP03,31.0,3.628,0,1.0,86.2,VERDE,MECANIZADO,0.8,212.0,761.0,103.0,262.0,100.0,296.0,0.0,0,202006,68.648888,11.537,6,19,3,4,1
11.7,CC85-92,CORINTIAS ,IP01,51.0,1.603,0,1.0,6.5,VERDE,MECANIZADO,0.8,72.0,388.0,0.0,0.0,163.0,225.0,0.0,0,202006,140.362167,12.6846,34,19,1,4,1
11.37,CC01-1940,RIO LA PAILA ,IP03,31.0,2.802,0,1.0,27.5,VERDE,MECANIZADO,0.8,81.0,421.0,65.0,144.0,54.0,158.0,4824.0,86,202006,161.164705,12.6153,6,83,3,4,1
11.96,CC93-4418,GUADUAL,IP06,51.0,2.689,0,1.0,14.0,VERDE,MECANIZADO,0.0,195.0,669.0,0.0,0.0,323.0,346.0,0.0,0,202006,116.270126,12.4932,40,39,5,4,1
11.83,CC01-1940,DESCONOCIDO,IP01,91.0,2.043,0,1.0,8.0,VERDE,MECANIZADO,0.8,75.0,812.0,127.0,389.0,132.0,164.0,0.0,0,202006,147.405737,12.4678,6,22,1,4,1
11.4,CC01-1940,CORINTIAS ,IP03,31.0,3.021,0,1.0,23.0,VERDE,MECANIZADO,0.8,123.0,617.0,124.0,206.0,81.0,206.0,408007.8,35,202006,182.70535,12.2203,6,19,3,4,1
12.09,RB73-2223,ESNEDA,IP06,11.0,36.521,0,1.0,13.3,Q.PROGRAMADA,MANUAL,0.8,66.0,506.0,10.0,260.0,96.0,140.0,83671.17,108,202006,121.63143,12.216,51,27,5,2,0
12.62,CC01-1940,MANUELITA ,IP05,31.0,2.433,0,1.0,22.0,VERDE,MECANIZADO,0.8,34.0,415.0,81.0,227.0,29.0,78.0,309603.6,44,202006,156.508591,11.96,6,54,4,4,1
11.89,CC01-1940,PALMIRA ,IP02,51.0,1.836,0,1.0,10.8,VERDE,MECANIZADO,0.8,67.0,215.0,0.0,0.0,74.0,141.0,0.0,0,202006,169.464867,11.7006,6,68,2,4,1
11.63,CC01-1940,CERRITO ,IP06,31.0,22.557,0,1.0,11.7,Q.PROGRAMADA,MANUAL,0.0,144.0,1140.0,120.0,413.0,361.0,246.0,16351.2,14,202006,103.166666,11.661,6,13,5,2,0
11.53,CC01-1940,CORINTIAS ,IP06,81.0,2.61,0,1.0,24.1,VERDE,MECANIZADO,0.0,75.0,247.0,0.0,0.0,107.0,140.0,0.0,0,202006,159.514814,11.2662,6,19,5,4,1
11.79,CC85-92,CORINTIAS ,IP01,91.0,1.656,0,1.0,8.0,VERDE,MECANIZADO,0.8,75.0,780.0,95.0,389.0,132.0,164.0,0.0,0,202006,102.660671,12.8586,34,19,1,4,1
11.47,CC01-1940,CORINTIAS ,IP01,91.0,1.15,0,1.0,6.0,VERDE,MECANIZADO,0.8,87.0,797.0,135.0,313.0,162.0,187.0,74185.2,140,202006,97.783141,12.301,6,19,1,4,1
12.16,CC01-1940,CORINTIAS ,IP05,51.0,3.324,0,1.0,27.0,VERDE,MECANIZADO,0.8,165.0,330.0,0.0,0.0,25.0,305.0,0.0,0,202006,170.901225,11.5831,6,19,4,4,1
11.83,CC01-1940,PALMIRA ,IP06,51.0,2.356,0,1.0,14.0,VERDE,MECANIZADO,0.0,195.0,669.0,0.0,0.0,354.0,315.0,0.0,0,202006,106.529197,10.9914,6,68,5,4,1
14.55,CC01-1940,DESCONOCIDO,IP01,51.0,28.667,0,1.0,10.8,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,207.788571,10.746,6,22,1,2,0
11.6,CC01-1940,GALPON ,IP03,51.0,3.031,0,1.0,26.0,VERDE,MECANIZADO,0.8,65.0,241.0,0.0,0.0,75.0,166.0,0.0,0,202006,125.037573,13.2062,6,32,3,4,1
12.81,CC01-1940,JUANCHITO ,IP05,51.0,2.781,0,1.0,34.0,VERDE,MECANIZADO,0.8,104.0,322.0,0.0,0.0,26.0,296.0,0.0,0,202006,125.683539,12.3643,6,48,4,4,1
12.29,CC01-1940,GALPON ,IP02,51.0,1.719,0,1.0,9.3,VERDE,MECANIZADO,0.8,64.0,205.0,0.0,0.0,31.0,174.0,0.0,0,202006,170.061501,12.2778,6,32,2,4,1
12.58,CC01-1940,BALLESTEROS,IP03,81.0,10.16,0,1.0,80.0,VERDE,MECANIZADO,0.8,148.0,273.0,0.0,0.0,28.0,245.0,0.0,0,202006,132.572046,12.243,6,4,3,4,1
14.78,CC85-92,DESCONOCIDO,IP01,51.0,31.64,0,1.0,10.8,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,148.032,12.1992,34,22,1,2,0
11.47,CC01-1940,CORINTIAS ,IP03,31.0,2.753,0,1.0,23.0,VERDE,MECANIZADO,0.8,123.0,617.0,124.0,206.0,81.0,206.0,105519.6,50,202006,177.572713,12.193,6,19,3,4,1
12.22,CC85-92,DESCONOCIDO,IP05,81.0,2.623,0,1.0,24.0,VERDE,MECANIZADO,0.8,176.0,354.0,0.0,0.0,84.0,270.0,0.0,0,202006,120.1798,12.1855,34,22,4,4,1
12.94,CC05-430,CORINTIAS ,IP06,31.0,11.611,0,1.0,19.0,VERDE,MECANIZADO,0.8,141.0,603.0,137.0,207.0,22.0,237.0,91962.0,65,202006,146.41,11.9144,16,19,5,4,1
11.93,CC85-92,GALPON ,IP01,91.0,2.061,0,1.0,8.0,VERDE,MECANIZADO,0.8,75.0,812.0,127.0,389.0,132.0,164.0,0.0,0,202006,77.641975,11.7079,34,32,1,4,1
12.62,CC85-92,JAMAICA,IP05,51.0,2.679,0,1.0,33.5,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,163.113571,10.9887,34,43,4,4,1
11.47,CC01-1940,GUADUAL,IP03,31.0,2.475,0,1.0,23.0,VERDE,MECANIZADO,0.8,123.0,617.0,124.0,206.0,81.0,206.0,173268.0,53,202006,157.4375,11.5931,6,39,3,4,1
11.37,RB73-2223,PARRAGA,IP05,11.0,30.762,0,1.0,11.0,Q.PROGRAMADA,MANUAL,0.5,189.0,1340.0,228.0,438.0,269.0,405.0,24780.24,38,202006,94.015384,11.5187,51,71,4,2,0
11.96,CC01-1940,PALMERAS ,IP05,51.0,2.364,0,1.0,35.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,107.514109,10.8853,6,65,4,4,1
11.6,CC01-1940,NUEVO PICHICHI,IP03,51.0,3.557,0,1.0,29.4,VERDE,MECANIZADO,1.0,88.0,305.0,0.0,0.0,117.0,188.0,0.0,0,202006,141.764912,12.2629,6,62,3,4,1
14.36,CC01-1228,DESCONOCIDO,IP03,51.0,3.671,0,1.0,68.0,VERDE,MECANIZADO,0.8,59.0,59.0,0.0,0.0,0.0,59.0,0.0,0,202006,100.772727,11.924,4,22,3,4,1
12.68,CC01-1228,JAMAICA,IP05,51.0,2.493,0,1.0,33.5,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,165.441176,11.6426,4,43,4,4,1
12.19,CC01-1940,CORINTIAS ,IP05,51.0,2.993,0,1.0,31.5,VERDE,MECANIZADO,0.0,61.0,159.0,0.0,0.0,92.0,67.0,0.0,0,202006,160.622598,11.4003,6,19,4,4,1
12.29,CC01-1940,PALMERAS ,IP06,51.0,1.653,0,1.0,11.5,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,128.407407,11.3792,6,65,5,4,1
13.37,CC01-1940,DESCONOCIDO,IP03,51.0,6.785,0,1.0,68.0,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,112.12167,11.3348,6,22,3,4,1
12.55,CC01-1940,PORCE BLUM,IP05,51.0,3.974,0,1.0,31.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,157.139053,10.725,6,77,4,4,1
12.12,CC85-92,DESCONOCIDO,IP06,51.0,33.455,0,1.0,13.4,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,101.406315,13.5741,34,22,5,2,0
13.6,CC93-4418,CORINTIAS ,IP06,51.0,1.769,0,1.0,14.5,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,124.749044,12.7705,40,19,5,4,1
12.22,CC01-1940,DESCONOCIDO,IP05,81.0,1.852,0,1.0,24.0,VERDE,MECANIZADO,0.0,191.0,444.0,0.0,0.0,109.0,335.0,0.0,0,202006,141.394064,12.0195,6,22,4,4,1
12.39,CC85-92,DESCONOCIDO,IP05,81.0,2.418,0,1.0,28.5,VERDE,MECANIZADO,0.8,148.0,359.0,0.0,0.0,84.0,275.0,0.0,0,202006,115.572996,11.4948,34,22,4,4,1
12.45,CC01-1940,PORCE BLUM,IP05,51.0,3.136,0,1.0,31.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,157.047047,10.869,6,77,4,4,1
11.99,CC01-1940,DESCONOCIDO,IP06,51.0,1.117,0,1.0,13.4,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,130.673333,12.925,6,22,5,2,0
12.19,CC01-1940,CORINTIAS ,IP05,51.0,2.826,0,1.0,34.7,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,126.197335,11.4465,6,19,4,4,1
11.56,CC01-1940,BALLESTEROS,IP03,51.0,2.967,0,1.0,29.5,VERDE,MECANIZADO,0.0,90.0,278.0,0.0,0.0,98.0,180.0,0.0,0,202006,127.174828,11.437,6,4,3,4,1
13.6,CC01-1940,DESCONOCIDO,IP03,51.0,4.283,0,1.0,68.0,VERDE,MECANIZADO,0.8,59.0,59.0,0.0,0.0,0.0,59.0,0.0,0,202006,110.459595,11.3453,6,22,3,4,1
12.16,CC85-92,DESCONOCIDO,IP06,51.0,47.976,0,1.0,13.4,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,122.961538,12.7181,34,22,5,2,0
12.12,CC85-92,DESCONOCIDO,IP06,51.0,10.208,0,1.0,13.4,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,138.810714,12.6992,34,22,5,2,0
12.22,CC01-1940,CORINTIAS ,IP05,51.0,2.944,0,1.0,34.7,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,138.8034,12.1659,6,19,4,4,1
13.47,CC01-1940,DESCONOCIDO,IP03,51.0,5.52,0,1.0,68.0,VERDE,MECANIZADO,0.8,59.0,59.0,0.0,0.0,0.0,59.0,0.0,0,202006,129.828436,12.0444,6,22,3,4,1
12.52,CC01-1940,JAMAICA,IP05,51.0,14.287,0,1.0,34.0,VERDE,MECANIZADO,0.8,73.0,322.0,0.0,0.0,93.0,229.0,0.0,0,202006,158.780281,11.9363,6,43,4,4,1
11.83,CC01-1940,MANUELITA ,IP05,51.0,2.215,0,1.0,35.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,110.417015,11.4101,6,54,4,4,1
14.0,CC01-1940,CORINTIAS ,IP05,51.0,2.201,0,1.0,27.0,VERDE,MECANIZADO,0.8,151.0,336.0,0.0,0.0,0.0,336.0,0.0,0,202006,167.447787,12.734,6,19,4,4,1
12.78,CC01-1940,BURRIGA ,IP03,81.0,4.299,0,1.0,80.0,VERDE,MECANIZADO,0.8,110.0,273.0,0.0,0.0,28.0,245.0,0.0,0,202006,136.430706,12.377,6,8,3,4,1
13.6,CC01-1940,DESCONOCIDO,IP03,51.0,12.152,0,1.0,68.0,VERDE,MECANIZADO,0.8,59.0,59.0,0.0,0.0,0.0,59.0,0.0,0,202006,118.560392,12.306,6,22,3,4,1
12.55,CC01-1940,DESCONOCIDO,IP05,51.0,2.298,0,1.0,27.0,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,125.991094,12.2291,6,22,4,4,1
12.32,CC85-92,CORINTIAS ,IP05,51.0,1.408,0,1.0,23.5,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,102.158432,12.1511,34,19,4,4,1
12.58,CC01-1940,DESCONOCIDO,IP05,51.0,2.791,0,1.0,27.0,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,144.953441,11.8545,6,22,4,4,1
13.24,CC85-92,DESCONOCIDO,IP03,51.0,3.555,0,1.0,78.5,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,119.754106,11.6534,34,22,3,4,1
11.63,CC01-1228,CORINTIAS ,IP06,31.0,12.464,0,1.0,7.3,VERDE,MECANIZADO,0.8,49.0,525.0,117.0,218.0,63.0,127.0,362260.8,16,202006,146.431145,11.594,4,19,5,4,1
12.71,CC01-1940,PORCE BLUM,IP05,51.0,3.414,0,1.0,31.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,158.014963,11.5571,6,77,4,4,1
11.73,CC01-1940,RETIRO,IP06,51.0,2.513,0,1.0,17.0,VERDE,MECANIZADO,0.8,18.0,202.0,0.0,0.0,89.0,113.0,0.0,0,202006,145.326018,13.3639,6,81,5,4,1
11.63,CC85-92,ORIENTE,IP02,51.0,1.684,0,1.0,7.6,VERDE,MECANIZADO,1.0,62.0,278.0,0.0,0.0,87.0,191.0,0.0,0,202006,128.233571,12.7734,34,63,2,4,1
11.76,CC01-1940,ARGELIA ,IP01,51.0,1.379,0,1.0,4.5,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,99.530912,12.7021,6,2,1,4,1
12.22,CC01-1940,DESCONOCIDO,IP06,51.0,34.333,0,1.0,13.4,Q.ACCIDENTAL,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,122.689473,12.6867,6,22,5,1,0
11.63,CC01-1940,PALMIRA ,IP02,51.0,1.404,0,1.0,7.6,VERDE,MECANIZADO,0.8,59.0,336.0,0.0,0.0,133.0,203.0,0.0,0,202006,124.758104,12.4892,6,68,2,4,1
15.41,CC01-1940,CORINTIAS ,IP06,51.0,2.403,0,1.0,10.7,VERDE,MECANIZADO,0.0,95.0,436.0,0.0,0.0,0.0,436.0,0.0,0,202007,130.227368,11.7998,6,19,5,4,1
10.32,CC01-1940,CORINTIAS ,IP03,31.0,3.083,0,1.0,86.2,Q.ACCIDENTAL,MANUAL,0.0,231.0,744.0,228.0,118.0,230.0,168.0,19857.6,15,202006,111.657342,11.575,6,19,3,1,0
10.38,CC85-92,CERRITO ,IP03,31.0,133.401,0,1.0,86.2,Q.ACCIDENTAL,MANUAL,0.8,198.0,681.0,222.0,103.0,213.0,143.0,20685.0,23,202006,119.443333,11.5636,34,13,3,1,0
11.04,CC01-1940,CORINTIAS ,IP03,31.0,168.969,0,1.0,86.2,Q.ACCIDENTAL,MANUAL,0.8,231.0,747.0,203.0,145.0,160.0,239.0,40377.12,51,202006,133.968586,11.5163,6,19,3,1,0
12.85,CC01-1940,CORINTIAS ,IP06,51.0,1.727,0,1.0,10.7,VERDE,MECANIZADO,0.0,95.0,436.0,0.0,0.0,98.0,338.0,0.0,0,202007,130.064425,11.3638,6,19,5,4,1
11.7,VARIAS,DESCONOCIDO,IP05,51.0,2.704,0,1.0,27.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,78.2,9.132,56,22,4,4,1
12.02,CC01-1940,PALMIRA ,IP06,51.0,30.351,0,1.0,11.2,Q.PROGRAMADA,MANUAL,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,85.444785,12.8456,6,68,5,2,0
13.63,CC01-1228,DESCONOCIDO,IP03,51.0,19.814,0,1.0,68.0,VERDE,MECANIZADO,0.8,59.0,59.0,0.0,0.0,0.0,59.0,0.0,0,202006,74.355191,12.0598,4,22,3,4,1
11.66,CC98-72,PALMICHE,IP06,51.0,2.274,0,1.0,18.9,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,146.982142,11.6827,42,66,5,4,1
12.09,CC01-1940,GALPON ,IP02,51.0,1.816,0,1.0,9.3,VERDE,MECANIZADO,0.0,52.0,284.0,0.0,0.0,136.0,148.0,0.0,0,202006,132.186658,11.6594,6,32,2,4,1
13.01,CC05-430,JORDAN,IP05,51.0,1.566,0,1.0,13.3,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,175.282417,11.3673,16,44,4,4,1
13.31,CC01-1940,DESCONOCIDO,IP03,51.0,3.675,0,1.0,78.5,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,109.894109,11.3137,6,22,3,4,1
12.58,VARIAS,DESCONOCIDO,IP05,51.0,2.492,0,1.0,27.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,147.34375,11.0382,56,22,4,4,1
12.88,CC05-430,CORINTIAS ,IP06,51.0,1.931,0,1.0,10.7,VERDE,MECANIZADO,0.0,95.0,436.0,0.0,0.0,98.0,338.0,0.0,0,202007,188.300995,10.97,16,19,5,4,1
11.07,CC09-535,MANUELITA ,IP06,11.0,13.294,0,1.0,8.0,Q.ACCIDENTAL,MANUAL,0.0,89.0,694.0,196.0,221.0,188.0,89.0,31608.0,44,202006,139.40293,10.96,22,54,5,1,0
13.9,RB73-2223,AMAIME,IP01,51.0,1.677,0,1.0,9.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,108.165909,10.8047,51,0,1,4,1
13.93,CC01-1940,ESNEDA,IP01,51.0,7.014,0,1.0,9.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,95.301886,11.836,6,27,1,4,1
11.07,CC85-92,GALPON ,IP02,51.0,2.169,0,1.0,11.2,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,122.792452,11.8166,34,32,2,4,1
11.53,CC01-1940,CANELO,IP03,31.0,3.519,0,1.0,41.9,VERDE,MECANIZADO,0.8,132.0,674.0,102.0,235.0,107.0,230.0,3996.0,28,202006,216.811023,11.661,6,10,3,4,1
11.99,CC01-1940,GUADUAL,IP06,51.0,1.784,0,1.0,9.6,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202006,113.227636,11.475,6,39,5,4,1
